0.000000000000000000e+00	0.000000000000000000e+00	1.346410252153873444e-02	3.643176332116127014e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.370369434356689453e-01	4.215767234563827515e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.459505528211593628e-02	3.514239564538002014e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.026352822780609131e-02	3.483253763988614082e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	2.419960349798202515e-01	0.000000000000000000e+00
4.643990844488143921e-02	3.070449084043502808e-02	8.353316843567881733e-06	4.049934074282646179e-02	2.357491403818130493e-01	1.000000000000000000e+00	0.000000000000000000e+00	1.475660013966262341e-03	1.243988890200853348e-02	4.284721612930297852e-02	3.782724216580390930e-02	5.018104240298271179e-02	6.217498797923326492e-03	4.687492735683917999e-03	6.716872751712799072e-02	2.349159866571426392e-01	1.925564371049404144e-03	1.452106386423110962e-01	1.257484257221221924e-01	4.875805228948593140e-03	1.794278941815719008e-04	6.654883176088333130e-02	7.061170786619186401e-02	5.014669895172119141e-02	1.554814539849758148e-02
9.287981688976287842e-02	1.146966405212879181e-02	5.155526399612426758e-01	1.000000000000000000e+00	1.518109347671270370e-02	5.269799730740487576e-04	6.159911863505840302e-04	3.933503106236457825e-02	4.680331051349639893e-02	3.774160146713256836e-02	2.341144159436225891e-02	7.932808995246887207e-02	1.331744790077209473e-01	2.197818309068679810e-01	1.165522262454032898e-03	4.318229854106903076e-02	2.773700468242168427e-02	2.681313455104827881e-01	7.952200621366500854e-02	6.376640498638153076e-02	5.824413616210222244e-03	2.154974453151226044e-02	2.823452092707157135e-02	4.499856382608413696e-02	1.255028508603572845e-02
1.393197327852249146e-01	2.453367225825786591e-02	2.701265551149845123e-02	3.006783500313758850e-02	2.928313426673412323e-02	7.115876674652099609e-01	1.000000000000000000e+00	6.912306998856365681e-04	1.704554189927875996e-03	3.341773990541696548e-03	5.237362906336784363e-02	2.150940150022506714e-02	1.158482488244771957e-02	3.991891629993915558e-03	3.938414622098207474e-03	1.805899441242218018e-01	2.238449156284332275e-01	1.207211017608642578e-01	1.253623813390731812e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.582894846796989441e-02	8.154582977294921875e-02	1.389352371916174889e-03	5.730478005716577172e-05
1.857596337795257568e-01	7.945608347654342651e-03	1.858475618064403534e-02	6.244297698140144348e-02	1.549359597265720367e-02	2.040471136569976807e-02	4.718692973256111145e-03	3.445425536483526230e-04	2.357366830110549927e-01	4.618538916110992432e-02	2.884315885603427887e-02	1.596397720277309418e-02	9.417984983883798122e-04	3.280941164121031761e-03	4.608172178268432617e-02	4.062443226575851440e-02	1.130827004089951515e-03	1.032335609197616577e-01	1.021008938550949097e-01	3.537624608725309372e-03	5.138595588505268097e-03	4.181359894573688507e-03	1.000000000000000000e+00	2.420501857995986938e-01	9.711723774671554565e-03
2.321995496749877930e-01	2.804084680974483490e-02	4.040837660431861877e-02	1.398085355758666992e-01	8.067003488540649414e-01	1.000000000000000000e+00	9.820084087550640106e-04	4.361721687018871307e-03	2.134092850610613823e-03	5.352840945124626160e-02	5.458186194300651550e-02	4.252194240689277649e-02	1.044783554971218109e-02	2.596634998917579651e-02	1.994909495115280151e-01	2.302661538124084473e-01	4.410698078572750092e-03	2.190372496843338013e-01	1.281801909208297729e-01	5.130955018103122711e-03	2.358026616275310516e-02	7.817833870649337769e-02	1.101818680763244629e-02	2.327286638319492340e-03	2.654638700187206268e-02
2.786394655704498291e-01	2.614504890516400337e-03	0.000000000000000000e+00	1.000000000000000000e+00	8.932663798332214355e-01	5.138001288287341595e-04	0.000000000000000000e+00	4.465894016902893782e-04	4.796896874904632568e-02	1.822024583816528320e-02	1.645980775356292725e-02	8.850716985762119293e-03	1.790425553917884827e-02	2.391278892755508423e-01	1.914657056331634521e-01	0.000000000000000000e+00	1.315856352448463440e-03	2.745282649993896484e-01	1.337188780307769775e-01	2.696863748133182526e-02	6.530051678419113159e-02	3.824382554739713669e-03	1.545142102986574173e-02	3.058733791112899780e-02	3.665845096111297607e-02
3.250793516635894775e-01	7.484779227524995804e-03	1.000000000000000000e+00	9.865421056747436523e-01	1.152051538228988647e-01	1.354296226054430008e-02	2.137881144881248474e-02	7.152947783470153809e-02	6.945944577455520630e-02	1.200765743851661682e-01	4.926145449280738831e-02	4.461018368601799011e-02	2.473782151937484741e-01	2.134720832109451294e-01	1.611597836017608643e-02	3.833626396954059601e-03	7.457197178155183792e-03	2.510125935077667236e-01	5.385004878044128418e-01	9.591256082057952881e-02	4.151482135057449341e-03	1.009927038103342056e-02	5.207398906350135803e-02	4.251973703503608704e-02	2.883178740739822388e-02
3.715192675590515137e-01	3.624135255813598633e-02	6.174195441417396069e-04	5.300091952085494995e-02	1.188773810863494873e-01	1.000000000000000000e+00	1.251533860340714455e-03	1.397592248395085335e-03	0.000000000000000000e+00	4.290477558970451355e-02	9.201307594776153564e-02	5.348743498325347900e-02	0.000000000000000000e+00	6.387076806277036667e-03	3.913106024265289307e-02	2.348177433013916016e-01	5.485293921083211899e-03	2.070123702287673950e-01	9.090901911258697510e-02	1.439906889572739601e-03	1.131138950586318970e-02	6.560067087411880493e-02	2.642405033111572266e-02	4.159976914525032043e-02	8.277776837348937988e-02
4.179591834545135498e-01	2.766690254211425781e-01	3.544124960899353027e-01	2.439574599266052246e-01	1.000000000000000000e+00	3.359469175338745117e-01	2.044411152601242065e-01	1.394353955984115601e-01	1.434762626886367798e-01	1.312811821699142456e-01	2.023378014564514160e-01	1.134545579552650452e-01	1.975954771041870117e-01	3.771580457687377930e-01	5.869763493537902832e-01	6.184865832328796387e-01	6.369159817695617676e-01	7.479386925697326660e-01	7.520745992660522461e-01	6.123641729354858398e-01	4.881526827812194824e-01	3.699184656143188477e-01	1.349322050809860229e-01	1.480592042207717896e-01	2.482142299413681030e-01
4.643990993499755859e-01	2.640102207660675049e-01	4.960873126983642578e-01	8.700526356697082520e-01	2.681205570697784424e-01	2.447388470172882080e-01	3.869740664958953857e-01	2.443516701459884644e-01	2.145019918680191040e-01	1.672747433185577393e-01	1.927173882722854614e-01	1.490251421928405762e-01	3.415005207061767578e-01	9.688484072685241699e-01	5.390611290931701660e-01	6.443719267845153809e-01	8.258603215217590332e-01	7.341942787170410156e-01	3.360679447650909424e-01	3.579106628894805908e-01	1.000000000000000000e+00	6.425069570541381836e-01	2.352446764707565308e-01	2.989077866077423096e-01	5.475745797157287598e-01
5.108389854431152344e-01	1.733444631099700928e-01	1.656511276960372925e-01	2.073834389448165894e-01	1.648894399404525757e-01	1.880482137203216553e-01	1.593629419803619385e-01	3.518818318843841553e-01	3.437057435512542725e-01	1.581690907478332520e-01	1.295340061187744141e-01	5.899881720542907715e-01	5.762847661972045898e-01	4.215569198131561279e-01	7.363303899765014648e-01	6.180823445320129395e-01	4.604175388813018799e-01	7.283406853675842285e-01	5.246915221214294434e-01	6.035336852073669434e-01	4.171030819416046143e-01	1.000000000000000000e+00	8.784160017967224121e-01	1.296752244234085083e-01	2.041961252689361572e-01
5.572789311408996582e-01	1.000000000000000000e+00	7.239913940429687500e-01	8.329805731773376465e-02	9.458383917808532715e-02	1.622863411903381348e-01	1.672318428754806519e-01	1.509947776794433594e-01	1.283835172653198242e-01	6.670079380273818970e-02	4.544812813401222229e-02	2.843265533447265625e-01	2.029097676277160645e-01	1.872639805078506470e-01	1.839118450880050659e-01	3.563533723354339600e-01	8.899986743927001953e-01	3.728424906730651855e-01	3.625739514827728271e-01	5.945675969123840332e-01	2.365634888410568237e-01	3.774255216121673584e-01	1.789128929376602173e-01	7.685590535402297974e-02	9.159158170223236084e-02
6.037188172340393066e-01	2.448521703481674194e-01	1.000000000000000000e+00	9.979119896888732910e-01	2.567638456821441650e-01	1.768648773431777954e-01	2.667798399925231934e-01	5.376743674278259277e-01	6.518056392669677734e-01	5.794868469238281250e-01	6.310204863548278809e-01	2.877796292304992676e-01	3.724684417247772217e-01	3.114132881164550781e-01	1.830625236034393311e-01	1.661536991596221924e-01	4.581476449966430664e-01	4.937588274478912354e-01	4.169141948223114014e-01	3.738648891448974609e-01	3.396206200122833252e-01	1.217855736613273621e-01	1.850265562534332275e-01	2.515036165714263916e-01	4.167692363262176514e-01
6.501587033271789551e-01	2.065877765417098999e-01	1.000000000000000000e+00	7.970167398452758789e-01	1.674706041812896729e-01	1.164664849638938904e-01	2.198031842708587646e-01	3.596289753913879395e-01	5.135622024536132812e-01	5.512601733207702637e-01	7.251871228218078613e-01	4.102311730384826660e-01	4.829348325729370117e-01	4.250883162021636963e-01	1.785032004117965698e-01	1.816761493682861328e-01	1.788133233785629272e-01	3.354136347770690918e-01	3.851856589317321777e-01	2.899851500988006592e-01	2.336990237236022949e-01	1.452704519033432007e-01	1.651911139488220215e-01	2.240392118692398071e-01	1.947342008352279663e-01
