0.000000000000000000e+00	1.000000000000000000e+00	1.595824211835861206e-02	2.061446662992238998e-03	3.484194399788975716e-03	2.446689270436763763e-02	4.139443859457969666e-02	1.244347169995307922e-02	1.554771326482295990e-02	1.910281181335449219e-02	1.595111750066280365e-02	2.445334941148757935e-01	6.608692929148674011e-03	2.679020864889025688e-03	1.670702476985752583e-03	9.259352087974548340e-02	8.889500983059406281e-03	5.143564194440841675e-02	3.143047541379928589e-02	1.209925673902034760e-02	2.649135515093803406e-02	4.697474837303161621e-02	7.880116812884807587e-03	1.423158100806176662e-03	1.071351021528244019e-02
4.643990844488143921e-02	1.000000000000000000e+00	2.379409223794937134e-02	1.188254682347178459e-03	1.912804204039275646e-03	2.137438952922821045e-02	3.779885172843933105e-02	9.287574328482151031e-03	1.679922826588153839e-02	2.715647034347057343e-02	9.591110982000827789e-03	2.317397147417068481e-01	7.883422658778727055e-04	2.522514434531331062e-03	1.365816802717745304e-03	8.979567140340805054e-02	7.224328350275754929e-03	4.971581697463989258e-02	2.808956056833267212e-02	9.851614013314247131e-03	2.521019987761974335e-02	4.464599117636680603e-02	7.949606515467166901e-03	1.612225431017577648e-03	1.724942470900714397e-03
9.287981688976287842e-02	1.000000000000000000e+00	1.710977521724998951e-03	2.340557519346475601e-03	2.394077368080615997e-03	2.199007198214530945e-02	3.714274615049362183e-02	9.367890655994415283e-03	1.765891723334789276e-02	2.706095762550830841e-02	1.486530527472496033e-02	2.313581407070159912e-01	7.861047051846981049e-04	2.806209493428468704e-03	1.451263669878244400e-03	9.161327034235000610e-02	6.291028112173080444e-03	5.016957968473434448e-02	2.716904878616333008e-02	9.944777004420757294e-03	2.548737078905105591e-02	4.450295865535736084e-02	8.089222013950347900e-03	1.468496862798929214e-03	2.012254204601049423e-03
1.393197327852249146e-01	1.000000000000000000e+00	5.736192688345909119e-03	1.810056739486753941e-03	2.336562843993306160e-03	2.207272499799728394e-02	3.789359331130981445e-02	9.766780771315097809e-03	1.816168986260890961e-02	2.721280790865421295e-02	1.408447418361902237e-02	2.312746495008468628e-01	8.367343107238411903e-04	2.776469103991985321e-03	1.443652552552521229e-03	9.416920691728591919e-02	6.623787339776754379e-03	5.024395138025283813e-02	2.749420329928398132e-02	1.018215715885162354e-02	2.709742635488510132e-02	4.518062621355056763e-02	8.314660750329494476e-03	1.611213898286223412e-03	2.808417193591594696e-03
1.857596337795257568e-01	1.000000000000000000e+00	1.832430809736251831e-02	1.390847726725041866e-03	2.129216212779283524e-03	2.147851511836051941e-02	3.736568987369537354e-02	8.721941150724887848e-03	1.695148646831512451e-02	2.565226890146732330e-02	1.078839134424924850e-02	2.316686809062957764e-01	7.792658288963139057e-04	2.448198851197957993e-03	1.356067834421992302e-03	8.663418143987655640e-02	6.062196567654609680e-03	4.979041963815689087e-02	2.787471935153007507e-02	9.483220987021923065e-03	2.428123913705348969e-02	4.296058043837547302e-02	8.117691613733768463e-03	1.595715759322047234e-03	1.622264389880001545e-03
2.321995496749877930e-01	1.000000000000000000e+00	1.398944109678268433e-02	1.388556323945522308e-03	1.981640001758933067e-03	2.158840373158454895e-02	3.702406585216522217e-02	8.444767445325851440e-03	1.589413359761238098e-02	2.411817759275436401e-02	1.229475066065788269e-02	2.317539453506469727e-01	7.266710745170712471e-04	2.396545838564634323e-03	1.262448960915207863e-03	8.119212090969085693e-02	5.625056568533182144e-03	5.001418665051460266e-02	2.738356962800025940e-02	8.885391987860202789e-03	2.363641001284122467e-02	4.348251968622207642e-02	7.305316161364316940e-03	1.330861705355346203e-03	3.433564677834510803e-03
2.786394655704498291e-01	1.000000000000000000e+00	2.408142574131488800e-02	9.885090403258800507e-04	1.638280227780342102e-03	2.128084376454353333e-02	3.717832267284393311e-02	7.913116365671157837e-03	1.471307221800088882e-02	2.194716036319732666e-02	9.530081413686275482e-03	2.321417331695556641e-01	7.211140473373234272e-04	2.181264106184244156e-03	1.141757937148213387e-03	7.193967700004577637e-02	4.664282314479351044e-03	4.980671405792236328e-02	2.768960781395435333e-02	8.199051953852176666e-03	2.238835953176021576e-02	4.299944639205932617e-02	7.182491477578878403e-03	1.418760046362876892e-03	1.946180826053023338e-03
3.250793516635894775e-01	1.000000000000000000e+00	4.974369425326585770e-03	9.245522669516503811e-04	1.610094448551535606e-03	2.197553217411041260e-02	3.626447170972824097e-02	7.161682005971670151e-03	1.411844696849584579e-02	2.138025499880313873e-02	1.493969187140464783e-02	2.319321930408477783e-01	6.591647397726774216e-04	2.028473652899265289e-03	1.103750313632190228e-03	6.646758317947387695e-02	1.961645670235157013e-03	5.027411878108978271e-02	2.642314694821834564e-02	7.909558713436126709e-03	2.128508873283863068e-02	4.139885306358337402e-02	6.764983292669057846e-03	1.112075056880712509e-03	6.421044468879699707e-03
3.715192675590515137e-01	1.000000000000000000e+00	7.159131020307540894e-02	4.773059859871864319e-02	4.526087269186973572e-02	2.807916142046451569e-02	4.067409783601760864e-02	2.771566249430179596e-02	2.216725423932075500e-02	2.422403916716575623e-02	1.236669812351465225e-02	7.936473488807678223e-01	2.566907405853271484e-01	7.215046323835849762e-03	5.356061272323131561e-03	5.725589767098426819e-02	6.466130167245864868e-02	1.089818328619003296e-01	3.943376243114471436e-02	2.526015043258666992e-02	1.746487244963645935e-02	1.758866459131240845e-01	5.978814512491226196e-02	6.097998935729265213e-03	1.513437274843454361e-02
4.179591834545135498e-01	7.370049357414245605e-01	1.384349912405014038e-01	3.581083714962005615e-01	3.624115511775016785e-02	5.861749053001403809e-01	2.273531258106231689e-01	1.332122832536697388e-01	1.178244650363922119e-01	1.920105889439582825e-02	2.494797259569168091e-01	1.000000000000000000e+00	2.837241291999816895e-01	7.029581069946289062e-02	1.436062622815370560e-03	2.162640392780303955e-01	2.418054789304733276e-01	1.999148875474929810e-01	3.700014948844909668e-02	5.438235774636268616e-02	4.440730437636375427e-02	2.462559640407562256e-01	1.024129241704940796e-01	3.599710389971733093e-02	6.187928915023803711e-01
